timestamp,gps_altitude,altimeter_1_altitude,altimeter_2_altitude,agl_est
17257,87.689,35.0749,34.9252,34.9241
17258,87.6835,35.0749,34.9451,34.9369
17259,87.6781,35.0735,34.9438,34.9469
17260,87.7064,35.0739,34.9442,34.982
17261,87.7013,35.0732,34.9435,34.9832
17262,87.6962,35.0527,34.943,34.9821
17263,87.6913,35.013,34.9431,34.9773
17264,87.6864,35.0015,34.9416,34.9723
17265,87.6818,34.9916,34.9417,34.9675
17266,87.6771,34.9904,34.9205,34.9613
17267,87.6726,34.9892,34.8595,34.9503
17268,87.6682,34.9888,34.8093,34.9365
17269,87.6639,34.897,34.7873,34.9142
17270,87.6597,34.8669,34.7871,34.8934
17271,87.6453,34.8655,34.7857,34.8683
17272,87.641,34.8642,34.7844,34.8561
17273,87.637,34.8639,34.7242,34.8405
17274,87.6329,34.8517,34.6821,34.8225
17275,87.6019,34.8513,34.6818,34.7865
17276,87.5979,34.8199,34.6803,34.776
17277,87.5939,34.8185,34.6789,34.7674
17278,87.5901,34.7983,34.6686,34.7575
17279,87.5862,34.7962,34.6665,34.7492
17280,87.5826,34.7959,34.6463,34.7407
17281,87.5815,34.7845,34.625,34.7326
17282,87.5779,34.7431,34.6135,34.7189
17283,87.5744,34.7127,34.583,34.7018
17284,87.5706,34.7102,34.5706,34.6866
17285,87.5671,34.7096,34.5699,34.6744
17286,87.5635,34.7078,34.5582,34.6632
17287,87.5599,34.7059,34.5563,34.654
17288,87.5568,34.7051,34.5556,34.6467
17289,87.5531,34.7027,34.5531,34.64
17290,87.55,34.6918,34.5423,34.6329
17291,87.5773,34.6905,34.5509,34.6523
17292,87.5741,34.6888,34.5492,34.6431
17293,87.5711,34.6883,34.5388,34.6348
17294,87.5677,34.6865,34.537,34.6275
17295,87.563,34.6862,34.5267,34.6195
17296,87.5603,34.6755,34.5359,34.6146
17297,87.5572,34.6644,34.5348,34.6091
17298,87.5544,34.6646,34.5351,34.605
17299,87.5513,34.6534,34.5338,34.6003
17300,87.5486,34.6434,34.5238,34.5948
17301,87.5458,34.643,34.5234,34.5902
17302,87.5523,34.6223,34.5127,34.5909
17303,87.5498,34.6228,34.4932,34.5823
17304,87.5472,34.6219,34.4923,34.5751
17305,87.5445,34.6222,34.4826,34.5684
17306,87.5421,34.6122,34.4826,34.5623
17307,87.5397,34.6118,34.4823,34.5573
17308,87.5373,34.6125,34.4829,34.5535
17309,87.5349,34.6218,34.4822,34.5513
17310,87.5325,34.612,34.4724,34.5476
17311,87.5302,34.6118,34.4723,34.5446
17312,87.5401,34.6111,34.4716,34.5519
17313,87.5381,34.6214,34.4719,34.5492
17314,87.5359,34.6205,34.471,34.5467
17315,87.5248,34.6303,34.4708,34.5386
17316,87.5225,34.6398,34.4704,34.5401
17317,87.5205,34.6387,34.4693,34.5413
17318,87.5187,34.6387,34.4692,34.5423
17319,87.5169,34.6376,34.4681,34.5431
17320,87.5154,34.647,34.4876,34.5467
17321,87.5135,34.6865,34.4871,34.5532
17322,87.5119,34.6952,34.4859,34.5594
17323,87.5327,34.715,34.5058,34.5862
17324,87.5314,34.7437,34.5145,34.5937
17325,87.5302,34.7428,34.5236,34.6007
17326,87.5289,34.7522,34.533,34.6081
17327,87.5277,34.7907,34.5814,34.6227
17328,87.5266,34.8503,34.5813,34.6404
17329,87.5256,34.8494,34.6103,34.6575
17330,87.5246,34.8691,34.62,34.6741
17331,87.5236,34.8796,34.6604,34.6925
17332,87.5226,34.8794,34.6901,34.7101
17333,87.5248,34.8811,34.6918,34.7272
17334,87.5239,34.8925,34.7231,34.7425
17335,87.5229,34.8949,34.7354,34.7563
17336,87.4908,34.8985,34.739,34.7431
17337,87.4898,34.9118,34.7524,34.7601
17338,87.4888,34.9172,34.7577,34.7748
17339,87.4878,34.9228,34.7632,34.7876
17340,87.4867,34.9293,34.7698,34.7991
17341,87.4857,34.9369,34.7773,34.8099
17342,87.4846,34.9542,34.7846,34.821
17343,87.4932,34.9629,34.7933,34.8392
17344,87.4922,34.9612,34.8015,34.8469
17345,87.4912,34.9698,34.8101,34.8547
17346,87.4903,34.9687,34.8089,34.8608
17347,87.4894,34.9766,34.8168,34.8673
17348,87.4886,34.9849,34.825,34.8742
17349,87.4879,34.992,34.8321,34.8811
17350,87.4872,34.9986,34.8287,34.8871
17351,87.4866,35.0045,34.8246,34.8921
17352,87.486,35.0092,34.8293,34.8971
17353,87.4855,35.0135,34.8335,34.902
17354,87.4947,35.0065,34.8265,34.9123
17355,87.4944,34.9986,34.8286,34.9123
17356,87.4861,34.9998,34.8298,34.9061
17357,87.4859,34.99,34.83,34.9067
17358,87.4859,34.9792,34.8293,34.9062
17359,87.4859,34.9777,34.8277,34.9056
17360,87.486,34.9754,34.8254,34.9046
17361,87.4862,34.9721,34.8221,34.9032
17362,87.4863,34.9685,34.8185,34.9014
17363,87.4865,34.9637,34.8137,34.899
17364,87.5149,34.9585,34.8086,34.9186
17365,87.5151,34.9527,34.8029,34.9106
17366,87.5152,34.9457,34.7959,34.9027
17367,87.5153,34.9491,34.7893,34.8961
17368,87.5154,34.9508,34.781,34.8902
17369,87.5155,34.9723,34.7727,34.8867
17370,87.5155,34.9636,34.764,34.8821
17371,87.5155,34.963,34.7634,34.8783
17372,87.5155,34.9533,34.7637,34.8744
17373,87.5154,34.9513,34.7519,34.8697
17374,87.5153,34.9491,34.7896,34.8696
17375,87.4977,34.9471,34.7777,34.854
17376,87.4947,34.9424,34.8228,34.8573
17377,87.4943,34.9287,34.8291,34.8614
17378,87.4939,34.9128,34.8331,34.8634
17379,87.4935,34.9058,34.8163,34.8626
17380,87.4931,34.8997,34.8201,34.8617
17381,87.4925,34.89,34.8105,34.859
17382,87.492,34.9017,34.7925,34.8562
17383,87.4914,34.8914,34.7722,34.8508
17384,87.4908,34.8794,34.7702,34.8451
17385,87.4901,34.9283,34.7598,34.8443
17386,87.4928,34.9532,34.755,34.8484
17387,87.492,34.9397,34.7416,34.8463
17388,87.4913,34.9444,34.7564,34.8465
17389,87.4905,34.9371,34.7789,34.8482
17390,87.4896,34.9222,34.7641,34.8465
17391,87.4888,34.9423,34.8633,34.8571
17392,87.4879,34.9539,34.8552,34.8659
17393,87.487,34.9648,34.8367,34.8722
17394,87.4862,34.9729,34.835,34.8778
17395,87.4627,35.0036,34.8265,34.8665
17396,87.49,34.9807,34.8135,34.8945
17397,87.4892,34.9886,34.7921,34.893
17398,87.4883,34.9673,34.8102,34.8914
17399,87.4873,34.9425,34.7758,34.8842
17400,87.4863,34.9314,34.7942,34.8791
17401,87.4853,34.9361,34.848,34.8809
17402,87.4842,34.9029,34.8148,34.8756
17403,87.4831,34.92,34.8027,34.8718
17404,87.4819,34.9045,34.8069,34.8677
17405,87.4807,34.8937,34.8547,34.868
17406,87.4829,34.8817,34.8428,34.8686
17407,87.4816,34.8514,34.8125,34.8603
17408,87.4803,34.844,34.8051,34.8521
17409,87.479,34.8629,34.8046,34.8473
17410,87.4775,34.8864,34.7796,34.8433
17411,87.4761,34.8803,34.7736,34.8389
17412,87.4747,34.923,34.7678,34.8391
17413,87.4732,34.9307,34.7562,34.8388
17414,87.4717,34.9167,34.7811,34.8396
17415,87.4516,34.9567,34.9179,34.8431
17416,87.45,34.9771,34.9093,34.8617
17417,87.4704,34.9705,34.8931,34.8921
17418,87.4686,35.0644,34.9677,34.9155
17419,87.4667,35.0691,34.9531,34.9331
17420,87.4647,35.0695,34.9536,34.9471
17421,87.4625,35.0887,34.9534,34.9602
17422,87.4603,35.0903,35.0323,34.9786
17423,87.4579,35.0837,35.0547,34.9948
17424,87.4554,35.0843,35.0843,35.0107
17425,87.4529,35.1085,35.0892,35.0263
17426,87.45,35.1008,35.0815,35.037
17427,87.4695,35.1036,35.0747,35.063
17428,87.4665,35.1263,35.0684,35.0675
17429,87.4635,35.1265,35.0686,35.0712
17430,87.4604,35.121,35.0632,35.0728
17431,87.4572,35.1219,35.0641,35.0743
17432,87.4538,35.1243,35.0665,35.0758
17433,87.4503,35.129,35.0616,35.0769
17434,87.4469,35.131,35.054,35.0773
17435,87.4226,35.1293,35.0522,35.0606
17436,87.4189,35.134,35.0473,35.0637
17437,87.4153,35.1308,35.0537,35.0664
17438,87.4273,35.1313,35.0542,35.0813
17439,87.4236,35.1382,35.0516,35.0811
17440,87.42,35.1425,35.0461,35.0808
17441,87.4163,35.1343,35.0476,35.0799
17442,87.4126,35.1468,35.0601,35.0817
17443,87.409,35.1447,35.0579,35.0827
17444,87.4054,35.1485,35.0618,35.0843
17445,87.4019,35.1485,35.0521,35.0847
17446,87.3986,35.157,35.0606,35.0869
17447,87.3952,35.1644,35.0679,35.0901
17448,87.396,35.1768,35.0803,35.0984
17449,87.3929,35.1632,35.0764,35.1002
17450,87.3901,35.1929,35.0867,35.1058
17451,87.3873,35.2013,35.0951,35.1121
17452,87.3847,35.1864,35.0995,35.1162
17453,87.3822,35.1965,35.1096,35.1216
17454,87.38,35.1984,35.1114,35.1264
17455,87.3652,35.2044,35.1174,35.1215
17456,87.3633,35.1892,35.1216,35.1268
17457,87.3617,35.189,35.1214,35.1312
17458,87.3602,35.1648,35.1165,35.1319
17459,87.3817,35.1326,35.094,35.1453
17460,87.3807,35.1132,35.0842,35.1352
17461,87.3798,35.1022,35.0635,35.124
17462,87.3792,35.0959,35.0089,35.1092
17463,87.3787,35.0954,35.0085,35.0974
17464,87.3784,35.088,34.9721,35.0837
17465,87.3782,35.0835,34.9676,35.0719
17466,87.3781,35.0692,34.963,35.0607
17467,87.3782,35.0603,34.9542,35.05
17468,87.3783,35.0588,34.9526,35.0413
17469,87.3826,35.0623,34.9465,35.0373
17470,87.3829,35.0699,34.9445,35.0315
17471,87.3831,35.0695,34.944,35.0268
17472,87.3834,35.0651,34.9782,35.026
17473,87.3837,35.0675,34.9903,35.0268
17474,87.3841,35.0659,34.9984,35.0282
17475,87.3616,35.0668,34.9993,35.0112
17476,87.362,35.0694,35.0019,35.0164
17477,87.3624,35.0673,34.9901,35.0192
17478,87.3628,35.0811,34.9943,35.0232
17479,87.3633,35.0909,34.9944,35.0275
17480,87.362,35.0918,34.9953,35.0296
17481,87.3626,35.1141,35.0079,35.0364
17482,87.3632,35.112,35.0059,35.0414
17483,87.3639,35.1244,35.0279,35.0489
17484,87.3646,35.1428,35.0269,35.0567
17485,87.3655,35.1418,35.026,35.0628
17486,87.3663,35.1543,35.0385,35.0701
17487,87.3672,35.153,35.0468,35.0768
17488,87.3681,35.1666,35.0604,35.0849
17489,87.3691,35.1772,35.0613,35.0926
17490,87.3702,35.1872,35.0714,35.1008
17491,87.3814,35.1907,35.0749,35.1162
17492,87.3827,35.1988,35.0829,35.1221
17493,87.384,35.212,35.0961,35.1296
17494,87.3854,35.2136,35.0977,35.1359
17495,87.3592,35.215,35.0991,35.1191
17496,87.3607,35.2193,35.1034,35.1288
17497,87.3625,35.2184,35.1025,35.1366
17498,87.3643,35.2209,35.1147,35.1442
17499,87.3661,35.2212,35.1149,35.1505
17500,87.3681,35.21,35.1135,35.1543
17501,87.3682,35.2121,35.1156,35.1563
17502,87.3703,35.1999,35.113,35.158
17503,87.3724,35.2009,35.114,35.1596
17504,87.3745,35.2107,35.1141,35.1619
17505,87.3768,35.2099,35.1134,35.1636
17506,87.3789,35.213,35.1067,35.1646
17507,87.3811,35.2113,35.1051,35.165
17508,87.3832,35.2125,35.1063,35.1656
17509,87.3853,35.2114,35.1148,35.1668
17510,87.3874,35.2087,35.1121,35.1672
17511,87.4055,35.2095,35.1129,35.1805
17512,87.4077,35.2158,35.1096,35.1786
17513,87.4098,35.2156,35.1191,35.1781
17514,87.4118,35.2137,35.1171,35.1772
17515,87.4024,35.2095,35.1129,35.1665
17516,87.4044,35.2085,35.1119,35.1668
17517,87.4064,35.203,35.1065,35.166
17518,87.4084,35.2202,35.1141,35.1678
17519,87.4103,35.2166,35.1104,35.1685
17520,87.4122,35.2304,35.105,35.1698
17521,87.4237,35.2578,35.1034,35.1812
17522,87.4255,35.2612,35.1068,35.1832
17523,87.4272,35.2972,35.1043,35.1881
17524,87.4288,35.2932,35.1195,35.193
17525,87.4304,35.2873,35.1137,35.1957
17526,87.4318,35.2866,35.1516,35.2015
17527,87.4331,35.2911,35.1754,35.209
17528,87.4345,35.2903,35.1746,35.2147
17529,87.4357,35.2888,35.1731,35.219
17530,87.437,35.2946,35.1885,35.2245
17531,87.4381,35.2962,35.1901,35.2292
17532,87.4676,35.3013,35.1856,35.2556
17533,87.4688,35.3,35.2036,35.2558
17534,87.4699,35.2981,35.2017,35.2555
17535,87.4356,35.2932,35.1968,35.226
17536,87.4367,35.2939,35.1976,35.2308
17537,87.4378,35.2893,35.193,35.2337
17538,87.4389,35.2873,35.1909,35.2357
17539,87.4401,35.2861,35.1897,35.2371
17540,87.4413,35.2705,35.1935,35.237
17541,87.4425,35.2801,35.1934,35.2379
17542,87.4414,35.2742,35.1779,35.2347
17543,87.4428,35.2703,35.174,35.2333
17544,87.4441,35.2681,35.1718,35.2317
17545,87.4457,35.2595,35.1632,35.2289
17546,87.4472,35.2565,35.1603,35.226
17547,87.4488,35.2375,35.1509,35.2209
17548,87.4506,35.2375,35.1413,35.216
17549,87.4523,35.2299,35.1337,35.2106
17550,87.4542,35.2148,35.1187,35.2033
17551,87.456,35.2157,35.11,35.1967
17552,87.458,35.2024,35.0967,35.1888
17553,87.4756,35.1886,35.0926,35.1932
17554,87.4776,35.1785,35.0825,35.1823
17555,87.4797,35.1608,35.0648,35.1701
17556,87.4591,35.1485,35.0622,35.1407
17557,87.4612,35.1323,35.0556,35.133
17558,87.4633,35.1231,35.0655,35.127
17559,87.4655,35.1094,35.0615,35.1204
17560,87.4676,35.1268,35.0693,35.1177
17561,87.4699,35.14,35.0538,35.1153
17562,87.472,35.1324,35.0559,35.1128
17563,87.5021,35.1116,35.0447,35.1299
17564,87.5043,35.1068,35.0494,35.1213
17565,87.5066,35.0848,35.0275,35.1101
17566,87.5088,35.114,35.028,35.104
17567,87.5109,35.1241,35.0478,35.1022
17568,87.5131,35.1004,35.0241,35.0959
17569,87.5152,35.112,35.0262,35.0922
17570,87.5173,35.0879,35.0117,35.0855
17571,87.5195,35.0858,35.0001,35.0787
17572,87.5216,35.075,34.9799,35.0701
17573,87.5237,35.0584,34.9918,35.0628
17574,87.5228,35.0571,35.0001,35.0553
17575,87.5058,35.0418,34.9849,35.0333
17576,87.5079,35.0275,34.98,35.0291
17577,87.5101,35.0354,35.007,35.0292
17578,87.5123,35.0093,34.9903,35.0251
17579,87.5145,34.9985,34.9795,35.0197
17580,87.5168,34.9848,34.9754,35.0136
17581,87.5192,35.1223,34.9615,35.0212
17582,87.5217,35.113,34.9523,35.0254
17583,87.5241,35.1079,34.9378,35.0269
17584,87.5542,35.1742,34.9759,35.0606
17585,87.5569,35.2197,35.0309,35.0756
17586,87.5596,35.1979,35.0186,35.0843
17587,87.5623,35.1898,35.039,35.0925
17588,87.5652,35.1947,35.0345,35.0992
17589,87.5681,35.1947,35.0911,35.1103
17590,87.5711,35.1921,35.1074,35.1205
17591,87.5741,35.2346,35.1311,35.1355
17592,87.5772,35.2614,35.1203,35.149
17593,87.5803,35.2636,35.1415,35.1622
17594,87.5835,35.2505,35.1566,35.173
17595,87.5607,35.2346,35.169,35.1606
17596,87.5609,35.2161,35.1598,35.1662
17597,87.5643,35.2764,35.1733,35.1806
17598,87.5677,35.2734,35.1798,35.1926
17599,87.5712,35.256,35.1719,35.1996
17600,87.5748,35.2448,35.1607,35.2032
17601,87.5786,35.2507,35.204,35.211
17602,87.5823,35.2323,35.1763,35.2126
17603,87.5861,35.2167,35.1794,35.2128
17604,87.59,35.242,35.1861,35.2161
17605,87.5939,35.2455,35.171,35.2176
17606,87.6064,35.2293,35.1456,35.2216
17607,87.6103,35.2172,35.1615,35.2183
17608,87.6142,35.1988,35.1895,35.2166
17609,87.6182,35.1673,35.1766,35.2108
17610,87.622,35.1427,35.1613,35.2021
17611,87.6259,35.1362,35.1639,35.1948
17612,87.6297,35.1631,35.1446,35.1897
17613,87.6336,35.1461,35.1276,35.1822
17614,87.6374,35.117,35.1355,35.1741
17615,87.6093,35.1497,35.1497,35.1467
17616,87.6339,35.1901,35.144,35.1705
17617,87.6376,35.1638,35.1546,35.1712
17618,87.6414,35.147,35.1654,35.1712
17619,87.6451,35.1369,35.1553,35.1691
17620,87.6487,35.1158,35.1434,35.1642
17621,87.6524,35.2185,35.1451,35.1706
17622,87.656,35.2022,35.138,35.1734
17623,87.6595,35.2935,35.1927,35.1901
17624,87.663,35.3277,35.1813,35.2059
17625,87.6665,35.3596,35.2133,35.2247
17626,87.6699,35.3213,35.2118,35.2358
17627,87.6634,35.3123,35.2393,35.2386
17628,87.6668,35.318,35.3362,35.259
17629,87.6701,35.294,35.3304,35.2724
17630,87.6734,35.2591,35.2955,35.276
17631,87.6767,35.2271,35.2635,35.2725
17632,87.6799,35.3153,35.2972,35.2818
17633,87.6832,35.3363,35.2546,35.2871
17634,87.6864,35.3646,35.2287,35.2916
17635,87.6649,35.3561,35.2656,35.2783
17636,87.6681,35.3313,35.2318,35.2815
17637,87.6792,35.3102,35.2199,35.2871
17638,87.6823,35.3402,35.1959,35.2858
17639,87.6855,35.323,35.359,35.2994
17640,87.6886,35.2973,35.3513,35.3069
17641,87.6918,35.2997,35.3087,35.3089
17642,87.6949,35.3418,35.3328,35.3171
17643,87.6981,35.3091,35.3002,35.3171
17644,87.7014,35.3194,35.3104,35.3193
17645,87.7046,35.321,35.3389,35.324
17646,87.7079,35.3334,35.3424,35.3294
17647,87.7111,35.3404,35.3314,35.3333
17648,87.7469,35.3792,35.3256,35.3657
17649,87.7502,35.3714,35.3179,35.3642
17650,87.7535,35.4426,35.3446,35.3727
17651,87.7569,35.4086,35.3196,35.3737
17652,87.7602,35.4565,35.412,35.3885
17653,87.7636,35.43,35.3767,35.3941
17654,87.767,35.4011,35.3479,35.3929
17655,87.7465,35.406,35.4415,35.3827
17656,87.7499,35.4141,35.4141,35.3916
17657,87.7532,35.3873,35.4226,35.397
17658,87.7462,35.3574,35.3751,35.3852
17659,87.7496,35.4581,35.3787,35.3946
17660,87.7529,35.4232,35.3351,35.3942
17661,87.7563,35.394,35.4204,35.3995
17662,87.7597,35.373,35.4873,35.4083
17663,87.763,35.3509,35.4475,35.4092
17664,87.7664,35.3189,35.4417,35.4061
17665,87.7697,35.424,35.4591,35.4158
17666,87.7731,35.3788,35.4138,35.4147
17667,87.7765,35.3497,35.4021,35.4096
17668,87.7752,35.3113,35.3811,35.3959
17669,87.7785,35.3342,35.3604,35.3888
17670,87.7818,35.3079,35.3775,35.3822
17671,87.7851,35.2834,35.3617,35.3729
17672,87.7884,35.4733,35.3603,35.3843
17673,87.7917,35.4726,35.3163,35.389
17674,87.795,35.4556,35.4209,35.4015
17675,87.775,35.4685,35.4338,35.3954
17676,87.7784,35.4779,35.4779,35.4146
17677,87.7817,35.4575,35.4489,35.425
17678,87.7851,35.5043,35.4611,35.4393
17679,87.7899,35.6049,35.5531,35.471
17680,87.7934,35.5902,35.5384,35.4925
17681,87.7969,35.6263,35.5486,35.5143
17682,87.8005,35.7082,35.5703,35.5421
17683,87.804,35.7012,35.684,35.5751
17684,87.8076,35.7219,35.7305,35.6081
17685,87.8111,35.7875,35.7444,35.6425
17686,87.8147,35.809,35.8779,35.6856
17687,87.8182,35.8285,35.8888,35.723
17688,87.8217,35.9147,35.9061,35.7633
17689,87.8384,35.992,35.9231,35.8155
17690,87.842,35.9983,35.9208,35.8472
17691,87.8455,35.9952,35.9263,35.8727
17692,87.849,36.0462,36.0376,35.9094
17693,87.8526,36.1131,36.0442,35.9461
17694,87.8561,36.1521,36.0661,35.9815
17695,87.8485,36.1386,36.0698,36
17696,87.8521,36.1342,36.117,36.0279
17697,87.8557,36.122,36.1564,36.053
17698,87.8592,36.1103,36.1619,36.0725
17699,87.8627,36.1111,36.1627,36.0882
17700,87.8791,36.0942,36.1457,36.1076
17701,87.8826,36.0872,36.1387,36.1115
17702,87.8862,36.0705,36.1306,36.1122
17703,87.8897,36.0765,36.1194,36.1121
17704,87.8932,36.0772,36.1115,36.1114
17705,87.8967,36.0637,36.098,36.1081
17706,87.9001,36.0706,36.1135,36.1076
17707,87.9036,36.0568,36.0997,36.1045
17708,87.907,36.0523,36.0952,36.1011
17709,87.9103,36.0555,36.0898,36.0981
17710,87.9138,36.0489,36.0918,36.0953
17711,87.9364,36.0544,36.0972,36.1095
17712,87.9397,36.0482,36.0996,36.105
17713,87.9431,36.0546,36.106,36.1028
17714,87.9464,36.0644,36.1159,36.1029
17715,87.9141,36.0737,36.1251,36.0764
17716,87.9174,36.1185,36.1527,36.0908
17717,87.9207,36.2523,36.1495,36.1155
17718,87.9239,36.281,36.1696,36.1401
17719,87.9272,36.3099,36.1727,36.1629
17720,87.9306,36.3499,36.2299,36.1911
17721,87.9344,36.364,36.3211,36.2244
17722,87.9378,36.3639,36.3468,36.2533
17723,87.9413,36.396,36.396,36.2846
17724,87.9447,36.4005,36.4177,36.3122
17725,87.9482,36.4067,36.4238,36.3356
17726,87.9516,36.4184,36.4356,36.3567
17727,87.9552,36.4145,36.4317,36.3728
17728,87.9587,36.4276,36.4448,36.3883
17729,87.9623,36.4277,36.4535,36.4016
17730,87.9659,36.4312,36.4569,36.413
17731,87.9576,36.4383,36.4641,36.414
17732,87.9612,36.4202,36.4545,36.4216
17733,87.9649,36.4185,36.4528,36.4273
17734,87.9686,36.3851,36.4452,36.4278
17735,87.9333,36.3834,36.435,36.3959
17736,87.937,36.3772,36.4287,36.4003
17737,87.9408,36.3662,36.4006,36.3999
17738,87.9447,36.3638,36.3896,36.3984
17739,87.9486,36.3545,36.3803,36.3953
17740,87.9525,36.3355,36.3699,36.3899
17741,87.9447,36.3356,36.3699,36.3762
17742,87.9488,36.3254,36.3598,36.3728
17743,87.9529,36.3312,36.3656,36.3712
17744,87.9571,36.3229,36.3486,36.3675
17745,87.9614,36.3223,36.348,36.3645
17746,87.9657,36.3216,36.3473,36.3619
17747,87.9701,36.3131,36.3388,36.3582
17748,87.9745,36.3188,36.3446,36.3564
17749,87.979,36.3116,36.3459,36.3545
17750,87.9835,36.3123,36.3723,36.3557
17751,87.9881,36.3107,36.3707,36.3564
17752,87.9988,36.3127,36.3642,36.3613
17753,88.0035,36.3678,36.3678,36.3664
17754,88.0083,36.3778,36.3692,36.3717
17755,87.9951,36.3785,36.4043,36.365
17756,88,36.4255,36.4084,36.3793
17757,88.005,36.4277,36.4363,36.3938
17758,88.01,36.4281,36.4538,36.4073
17759,88.0151,36.472,36.4463,36.4218
17760,88.0203,36.4887,36.463,36.4367
17761,88.0255,36.5011,36.5097,36.4546
17762,88.0306,36.4961,36.5132,36.4687
17763,88.0359,36.5032,36.5117,36.4807
17764,88.0414,36.4956,36.5127,36.4898
17765,88.0469,36.4939,36.511,36.4967
17766,88.0524,36.5058,36.5058,36.503
17767,88.058,36.5024,36.5281,36.5099
17768,88.0637,36.5084,36.5255,36.5159
17769,88.0695,36.5011,36.5182,36.5193
17770,88.0754,36.4982,36.5239,36.5223
17771,88.0813,36.4905,36.5247,36.5241
17772,88.0927,36.4952,36.5209,36.53
17773,88.0989,36.4972,36.5143,36.5301
17774,88.1051,36.4994,36.5165,36.5306
17775,88.1151,36.4951,36.5208,36.5341
17776,88.1216,36.4938,36.5109,36.533
17777,88.1281,36.5092,36.5092,36.5334
17778,88.1347,36.5074,36.5074,36.5335
17779,88.1414,36.5198,36.5027,36.5344
17780,88.1482,36.5317,36.506,36.5367
17781,88.1552,36.5313,36.4971,36.5378
17782,88.1621,36.5918,36.4977,36.5447
17783,88.1802,36.6147,36.5122,36.5629
17784,88.1874,36.6373,36.5775,36.5776
17785,88.1946,36.6572,36.6401,36.5976
17786,88.2021,36.6658,36.6658,36.6172
17787,88.2096,36.7119,36.6948,36.6405
17788,88.2173,36.7094,36.735,36.6629
17789,88.225,36.7274,36.7444,36.6837
17790,88.2329,36.7304,36.7475,36.7011
17791,88.2409,36.7316,36.7486,36.7153
17792,88.249,36.7435,36.7692,36.73
17793,88.2556,36.7301,36.7557,36.7378
17794,88.2639,36.7819,36.7819,36.7533
17795,88.2342,36.7811,36.7896,36.7359
17796,88.2428,36.7725,36.8066,36.7535
17797,88.2515,36.7804,36.8316,36.771
17798,88.2603,36.7729,36.8241,36.7836
17799,88.2693,36.7807,36.8234,36.7944
17800,88.2785,36.7753,36.8265,36.8031
17801,88.2877,36.7737,36.8248,36.8097
17802,88.2971,36.7694,36.8291,36.8151
17803,88.3066,36.7592,36.8103,36.8167
17804,88.3021,36.7572,36.8168,36.8071
17805,88.3118,36.7398,36.8079,36.8082
17806,88.3217,36.7282,36.8048,36.8078
17807,88.3316,36.7193,36.8043,36.8066
17808,88.3417,36.6978,36.7913,36.8022
17809,88.3519,36.6927,36.7863,36.7978
17810,88.3623,36.6707,36.7726,36.7909
17811,88.3726,36.6666,36.76,36.7836
17812,88.3831,36.6535,36.7469,36.7753
17813,88.3936,36.6306,36.7324,36.765
17814,88.4043,36.6243,36.7261,36.7555
17815,88.4246,36.6007,36.7109,36.7518
17816,88.3974,36.5987,36.7004,36.7096
17817,88.4082,36.5939,36.6955,36.7053
17818,88.4192,36.5835,36.6767,36.699
17819,88.4302,36.5788,36.6804,36.694
17820,88.4413,36.5833,36.6679,36.6892
17821,88.4525,36.5944,36.6875,36.6885
17822,88.4638,36.5815,36.683,36.6863
17823,88.4752,36.5931,36.6692,36.6844
17824,88.4866,36.5977,36.6738,36.6838
17825,88.501,36.6397,36.6566,36.6882
17826,88.5126,36.6371,36.6709,36.6906
17827,88.5243,36.6919,36.6666,36.6976
17828,88.536,36.825,36.6899,36.719
17829,88.5477,36.8689,36.7929,36.7508
17830,88.5595,36.8649,36.8143,36.778
17831,88.5714,36.9248,36.9417,36.8185
17832,88.5832,36.9021,37.0033,36.8548
17833,88.5952,36.9954,37.0122,36.8942
17834,88.6071,36.9845,36.9929,36.9226
17835,88.6178,37.0063,36.9979,36.9471
17836,88.6505,36.9959,37.0043,36.9839
17837,88.6626,36.9762,37.0098,36.9954
17838,88.6746,37.009,37.0258,37.0094
17839,88.6867,36.9895,36.9895,37.015
17840,88.6987,36.9759,36.9592,37.0152
17841,88.7108,36.9761,36.9593,37.0153
17842,88.7229,36.9375,36.9207,37.0078
17843,88.7349,36.9126,36.9628,37.0034
17844,88.747,36.8725,36.9226,36.9919
17845,88.759,36.8728,36.9395,36.9844
17846,88.7782,36.8304,36.9054,36.9764
17847,88.7902,36.7887,36.8553,36.9552
17848,88.8022,36.7624,36.8455,36.9345
17849,88.8143,36.7217,36.813,36.9108
17850,88.8264,36.7182,36.8177,36.8919
17851,88.8386,36.6878,36.87,36.879
17852,88.8508,36.6793,36.8448,36.8654
17853,88.8629,36.6673,36.8244,36.8512
17854,88.8752,36.6834,36.799,36.839
17855,88.856,36.6817,36.7725,36.8012
17856,88.8563,36.7139,36.7799,36.7907
17857,88.8686,36.7403,36.798,36.7962
17858,88.8809,36.9247,36.8342,36.8227
17859,88.8932,36.9489,36.8585,36.8487
17860,88.9055,36.9402,36.9484,36.8777
17861,88.9178,36.9933,36.9851,36.9098
17862,88.9302,37.151,37.1017,36.963
17863,88.9425,37.1726,37.1234,37.0099
17864,88.9548,37.1672,37.159,37.0504
17865,88.9672,37.2499,37.3155,37.1067
17866,88.9796,37.2283,37.3102,37.1492
17867,88.9915,37.2322,37.3222,37.1843
17868,89.0039,37.2978,37.355,37.2227
17869,89.0164,37.3732,37.3242,37.2578
17870,89.0288,37.4001,37.3429,37.2905
17871,89.0412,37.3811,37.324,37.3129
17872,89.0537,37.4457,37.4375,37.3486
