timestamp,gps_altitude,altimeter_1_altitude,altimeter_2_altitude,ok1,ok2,rateAlt1,rateAlt2,prevalt1,prevalt2,estimatedHeight
443.0000000000,203.3805842130,61.8778534000,58.4726334000,0,1,267.8135628160,2.0805400000,59.1997177718,58.4518280000,56.7218743169
444.0000000000,203.3599836510,61.3019638000,58.3447227000,0,1,212.7024462710,12.7910700000,59.1749393373,58.4726334000,56.6953101726
445.0000000000,203.3283281429,62.9160461000,58.4153938000,0,1,376.5903054357,7.0671100000,59.1501430456,58.3447227000,56.6691748241
446.0000000000,203.2969473060,59.4327202000,58.3871880000,0,1,30.7386836573,2.8205800000,59.1253333634,58.4153938000,56.6430684417
447.0000000000,203.2655886915,63.8749000000,58.2289000000,0,1,477.4389285790,15.8288000000,59.1005107142,58.3871880000,56.6164661686
448.0000000000,203.2341875229,59.7142639000,58.3699417000,0,1,63.8593631246,14.1041700000,59.0756702688,58.2289000000,56.5905798451
449.0000000000,203.2029618910,60.1135368000,58.2712936000,0,1,106.2717435483,9.8648100000,59.0508193645,58.3699417000,56.5644367997
450.0000000000,203.1718473136,61.5988846000,58.3624268000,0,1,257.2929061131,9.1133200000,59.0259555389,58.2712936000,56.5388067413
451.0000000000,203.1407925086,63.1135178000,58.3434067000,0,1,411.2433749107,1.9020100000,59.0010840509,58.3624268000,56.5132398916
452.0000000000,203.1097099306,61.9199638000,58.2451973000,0,1,294.3758190700,9.8209400000,58.9762056093,58.3434067000,56.4874153897
453.0000000000,203.0788417887,60.5962448000,58.2160797000,0,1,164.4927092896,2.9117600000,58.9513177071,58.2451973000,56.4616180006
454.0000000000,203.0552064497,60.4283333000,58.3070488000,0,1,150.1912589961,9.0969100000,58.9264207100,58.2160797000,56.4364466788
455.0000000000,203.0244929567,60.9470596000,58.1385612000,0,1,204.5538630273,16.8487600000,58.9015209697,58.3070488000,56.4107331683
456.0000000000,202.9940693257,60.7889000000,58.0899000000,0,1,191.2286908287,4.8661200000,58.8766130917,58.1385612000,56.3849714332
457.0000000000,202.9320774181,61.2477531000,58.1603050000,0,1,239.6056424873,7.0405000000,58.8516966751,58.0899000000,56.3591376090
458.0000000000,202.9015572239,57.9123230000,58.0218811000,0,1,91.4448084466,13.8423900000,58.8267710845,58.1603050000,56.3328976707
459.0000000000,202.8712509805,62.5343323000,58.2018127000,0,1,373.2499949672,17.9931600000,58.8018323503,58.0218811000,56.3075430749
460.0000000000,202.8408633610,62.3060951000,58.1030000000,0,1,352.9205642426,9.8812700000,58.7768894576,58.2018127000,56.2819373945
461.0000000000,202.8107371172,60.6135139000,58.0438232000,0,1,186.1573963057,5.9176800000,58.7519399369,58.1030000000,56.2562472006
462.0000000000,202.7804895677,58.6320839000,58.0245171000,1,1,9.4899109580,1.9306100000,58.7269830096,58.0438232000,56.2318566860
463.0000000000,202.7504910650,60.3059235000,58.0250320000,0,1,167.3839600000,0.0514900000,58.6320839000,58.0245171000,56.2063838502
464.0000000000,202.7204290573,60.6349640000,58.0253716000,0,1,202.7137100498,0.0339600000,58.6078268995,58.0250320000,56.1810644829
465.0000000000,202.6997120306,62.3985176000,57.9661522000,0,1,381.4958324663,5.9219400000,58.5835592753,58.0253716000,56.1558053191
466.0000000000,202.6698490800,60.5759964000,57.9862900000,0,1,201.6714664225,2.0137800000,58.5592817358,57.9661522000,56.1307776045
467.0000000000,202.6401562653,58.9430618000,57.8573647000,0,1,40.8065105538,12.8925300000,58.5349966945,57.9862900000,56.1053797572
468.0000000000,202.6104147015,61.9115067000,57.9272881000,0,1,340.0806174910,6.9923400000,58.5107005251,57.8573647000,56.0804167440
469.0000000000,202.5808289293,63.0974617000,57.8581657000,0,1,461.1064012721,6.9122400000,58.4863976873,57.9272881000,56.0553246662
470.0000000000,202.5512848990,60.3485374000,57.8683281000,0,1,188.6450442932,1.0162400000,58.4620869571,57.8581657000,56.0304249399
471.0000000000,202.5218731062,59.8213000000,57.8092194000,0,1,138.3529663104,5.9108700000,58.4377703369,57.8683281000,56.0054375538
472.0000000000,202.4925557543,63.3974533000,57.8094292000,0,1,498.4006290934,0.0209800000,58.4134470091,57.8092194000,55.9806037485
473.0000000000,202.4632952670,59.7327499000,57.8501244000,0,1,134.3631323539,4.0695200000,58.3891185765,57.8094292000,55.9560852982
474.0000000000,202.4341335669,61.7451248000,57.8204842000,0,1,338.0336556322,2.9640200000,58.3647882437,57.8501244000,55.9315958712
475.0000000000,202.4081668304,59.6841316000,57.6918945000,0,1,134.3675280047,12.8589700000,58.3404563200,57.8204842000,55.9067866771
476.0000000000,202.3791921642,61.0191498000,57.6622238000,0,1,270.3030176475,2.9670700000,58.3161196235,57.6918945000,55.8820113975
477.0000000000,202.3182704626,61.6477547000,57.6632080000,0,1,335.5976158735,0.0984200000,58.2917785413,57.6622238000,55.8568825621
478.0000000000,202.2895064875,60.7613411000,57.6733093000,0,1,249.3911518527,1.0101300000,58.2674295815,57.6632080000,55.8319592342
479.0000000000,202.2608323228,62.0273438000,57.6442642000,0,1,378.4268922000,2.9045100000,58.2430748780,57.6733093000,55.8070818977
480.0000000000,202.2322368883,59.9156761000,57.5846672000,0,1,169.6961151803,5.9597000000,58.2187149482,57.6442642000,55.7821274478
481.0000000000,202.2037888775,61.0321617000,57.6352234000,0,1,283.7812626807,5.0556200000,58.1943490732,57.5846672000,55.7575426839
482.0000000000,202.1753250705,60.7133446000,57.5953331000,0,1,254.3363590700,3.9890300000,58.1699810093,57.6352234000,55.7329575610
483.0000000000,202.1469632182,61.5009651000,57.5959435000,0,1,335.5354325183,0.0610400000,58.1456107748,57.5953331000,55.7085364014
484.0000000000,202.1186826043,61.6204071000,57.5560000000,0,1,349.9167068917,3.9943500000,58.1212400311,57.5959435000,55.6841143898
485.0000000000,202.0904560601,60.8837395000,57.5166359000,0,1,278.6870725330,3.9364100000,58.0968687747,57.5560000000,55.6596941234
486.0000000000,202.0691556437,60.3954239000,57.6260338000,0,1,232.2926871843,10.9397900000,58.0724970282,57.5166359000,55.6359853711
487.0000000000,202.0410756962,63.7827148000,57.4668884000,0,1,573.4582888414,15.9145400000,58.0481319116,57.6260338000,55.6117868100
488.0000000000,202.0128993206,63.9218521000,57.3669739000,0,1,589.8083639430,9.9914500000,58.0237684606,57.4668884000,55.5873410778
489.0000000000,201.9850079939,64.3702240000,57.4467506000,0,1,637.0819813258,7.9776700000,57.9994041867,57.3669739000,55.5633796501
490.0000000000,201.9570132308,59.9268951000,57.4464149000,0,1,195.1851158625,0.0335700000,57.9750439414,57.4467506000,55.5395713762
491.0000000000,201.9290251397,57.6057243000,57.4264145000,0,1,34.4964915724,2.0000400000,57.9506892157,57.4464149000,55.5158346504
492.0000000000,201.9011121904,62.7357903000,57.3763809000,0,1,480.9449629929,5.0033600000,57.9263406701,57.4264145000,55.4920481568
493.0000000000,201.8732675323,60.9424553000,57.4160194000,0,1,304.0457555062,3.9638500000,57.9019977449,57.3763809000,55.4685745869
494.0000000000,201.8454121184,62.2670670000,57.3260880000,0,1,438.9403486643,8.9931400000,57.8776635134,57.4160194000,55.4448869956
495.0000000000,201.8177522747,61.1807785000,57.4153061000,0,1,332.7442751820,8.9218100000,57.8533357482,57.3260880000,55.4217128870
496.0000000000,201.7899963986,64.0195694000,57.3553123000,0,1,619.0549880432,5.9993800000,57.8290195196,57.4153061000,55.3984423246
497.0000000000,201.7334122332,58.2614594000,57.2155037000,0,1,45.6745652382,13.9808600000,57.8047137476,57.3553123000,55.3742938144
498.0000000000,201.7057442497,62.0368690000,57.2254829000,0,1,425.6459451715,0.9979200000,57.7804095483,57.2155037000,55.3503476876
499.0000000000,201.6781632034,59.3866119000,57.3843727000,0,1,163.0502970322,15.8889800000,57.7561089297,57.2254829000,55.3272026527
500.0000000000,201.6505160769,59.8448868000,57.2250366000,0,1,211.3066933092,15.9336100000,57.7318198669,57.3843727000,55.3035642571
501.0000000000,201.6228582896,62.9621811000,57.3838539000,0,1,525.4643789190,15.8817300000,57.7075373108,57.2250366000,55.2807205313
502.0000000000,201.5954651451,58.7985191000,57.2146721000,0,1,111.5249956985,16.9181800000,57.6832691430,57.3838539000,55.2573430244
503.0000000000,201.5678899428,62.9618034000,57.2739410000,0,1,530.2793518171,5.9268900000,57.6590098818,57.2146721000,55.2343558321
504.0000000000,201.5405415706,61.2886581000,57.2742538000,0,1,365.3894758669,0.0312800000,57.6347633413,57.2739410000,55.2115195843
505.0000000000,201.5130473049,64.4857941000,57.1941757000,0,1,687.5263196239,8.0078100000,57.6105309038,57.2742538000,55.1885054265
506.0000000000,201.4857008634,58.0810966000,57.1945419000,0,1,49.4785951012,0.0366200000,57.5863106490,57.1941757000,55.1656416950
507.0000000000,201.4687708598,62.6130142000,57.2040749000,0,1,505.0910240552,0.9533000000,57.5621039594,57.1945419000,55.1431293058
508.0000000000,201.4415640738,62.1750793000,57.0749092000,0,1,463.7165087088,12.9165700000,57.5379142129,57.2040749000,55.1202384924
509.0000000000,201.4142474020,62.0352020000,57.2239380000,0,1,452.1464544293,14.9028800000,57.5137374557,57.0749092000,55.0980932397
510.0000000000,201.3871444399,63.3803101000,57.1246376000,0,1,589.0729086453,9.9300400000,57.4895810135,57.2239380000,55.0756861711
511.0000000000,201.3598830355,57.4927711000,0.0000000000,1,0,2.7329034877,5712.4637600000,57.4654420651,57.1246376000,55.0549021241
512.0000000000,201.3327913703,58.5190697000,57.1045761000,0,1,102.6298600000,0.0635854759,57.4927711000,57.1039402452,55.0326742075
513.0000000000,201.3056613645,59.2955894000,57.1041412000,0,1,182.7419268925,0.0434900000,57.4681701311,57.1045761000,55.0105823265
514.0000000000,201.2782981750,61.4772835000,57.0943565000,0,1,403.3689246971,0.9784700000,57.4435942530,57.1041412000,54.9885829383
515.0000000000,201.2512612240,60.0523796000,57.1337700000,0,1,263.3335460118,3.9413500000,57.4190441399,57.0943565000,54.9668780769
516.0000000000,201.2241751309,63.5887604000,57.1140137000,0,1,619.4237920748,1.9756300000,57.3945224793,57.1337700000,54.9452243617
517.0000000000,201.1703284988,62.0642281000,57.0737305000,0,1,469.4198601924,4.0283200000,57.3700294981,57.1140137000,54.9231106688
518.0000000000,201.1501220819,61.3569031000,56.9840000000,0,1,401.1342790217,8.9730500000,57.3455603098,57.0737305000,54.9008841679
519.0000000000,201.1233439110,60.8484612000,57.0632896000,0,1,352.7347651636,7.9289600000,57.3211135484,56.9840000000,54.8791211875
520.0000000000,201.0965118092,58.5173683000,57.0331879000,0,1,122.0674675245,3.0101700000,57.2966936248,57.0632896000,54.8573736638
521.0000000000,201.0699367328,58.9651375000,56.9928856000,0,1,169.2837074855,4.0302300000,57.2723004251,57.0331879000,54.8356038985
522.0000000000,201.0432050452,59.9508247000,56.9327049000,0,1,270.2891240121,6.0180700000,57.2479334599,56.9928856000,54.8137289885
523.0000000000,201.0167133911,63.0282021000,56.9521637000,0,1,580.4610684835,1.9458800000,57.2235914152,56.9327049000,54.7920746496
524.0000000000,200.9906503987,58.1766090000,56.9913000000,0,1,97.7332752490,3.9136300000,57.1992762475,56.9521637000,54.7707238673
525.0000000000,200.9638227345,62.3494339000,56.8512459000,0,1,517.4443176292,14.0054100000,57.1749907237,56.9913000000,54.7489376890
526.0000000000,200.9378030626,57.5276222000,56.8901558000,0,1,37.6892006640,3.8909900000,57.1507301934,56.8512459000,54.7274554300
527.0000000000,200.9111942425,62.7661514000,56.9593315000,0,1,563.9653954274,6.9175700000,57.1264974457,56.8901558000,54.7063854562
528.0000000000,200.8917144537,59.6573868000,56.9582138000,0,1,255.5090474168,0.1117700000,57.1022963258,56.9593315000,54.6855527371
529.0000000000,200.8653097646,58.1031151000,56.9876022000,0,1,102.4986210056,2.9388400000,57.0781288899,56.9582138000,54.6649652749
530.0000000000,200.8394172098,59.5160370000,56.9862633000,0,1,246.2039746206,0.1338900000,57.0539972538,56.9876022000,54.6445039681
531.0000000000,200.8131925436,60.3221245000,56.9856529000,0,1,329.2222179063,0.0610400000,57.0299023209,56.9862633000,54.6241644453
532.0000000000,200.7874075808,59.7827187000,56.9144249000,0,1,277.6873757820,7.1228000000,57.0058449422,56.9856529000,54.6036671124
533.0000000000,200.7613192424,59.2442818000,57.0233688000,0,1,226.2458636117,10.8943900000,56.9818231639,56.9144249000,54.5837350145
534.0000000000,200.7356221536,61.4634781000,56.9819374000,0,1,450.5635817611,4.1431400000,56.9578422824,57.0233688000,54.5637608283
535.0000000000,200.7100997716,61.6120567000,56.9612770000,0,1,467.8155232152,2.0660400000,56.9339014678,56.9819374000,54.5438311581
536.0000000000,200.6841926137,60.3055687000,56.8897858000,0,1,339.5567935249,7.1491200000,56.9100007648,56.9612770000,54.5237339033
537.0000000000,200.6402765159,58.9503059000,56.9088364000,0,1,206.4167803863,1.9050600000,56.8861380961,56.8897858000,54.5035481861
538.0000000000,200.6145117637,59.9344864000,56.9072227000,0,1,307.2174202964,0.1613700000,56.8623121970,56.9088364000,54.4834840408
539.0000000000,200.6040693726,60.2324104000,56.9861031000,0,1,339.3886484526,7.8880400000,56.8385239155,56.9072227000,54.4641087553
540.0000000000,200.5789207900,58.3885460000,56.9247704000,0,1,157.3766236128,6.1332700000,56.8147797639,56.9861031000,54.4446109648
541.0000000000,200.5532235820,61.6736031000,56.9338074000,0,1,488.2525024119,0.9037000000,56.7910780759,56.9247704000,54.4252666564
542.0000000000,200.5281601325,60.3474655000,56.8922958000,0,1,358.0045538314,4.1511600000,56.7674199617,56.9338074000,54.4058799026
543.0000000000,200.5028572567,61.2623000000,56.9608498000,0,1,451.8495438905,6.8554000000,56.7438045611,56.8922958000,54.3868907120
544.0000000000,200.4775806749,57.9547501000,56.8495522000,0,1,123.4514677395,11.1297600000,56.7202354226,56.9608498000,54.3675691141
545.0000000000,200.4521514541,59.2278061000,56.8880196000,0,1,253.1097340480,3.8467400000,56.6967087595,56.8495522000,54.3485201445
546.0000000000,200.4269441999,57.0454407000,56.8363571000,0,1,37.2213826631,5.1662500000,56.6732268734,56.8880196000,54.3293802576
547.0000000000,200.4015881773,60.1599503000,56.9342308000,0,1,351.0161892788,9.7873700000,56.6497884072,56.8363571000,54.3107507035
548.0000000000,200.3762594145,60.8448067000,56.9521790000,0,1,421.8408669826,1.7948200000,56.6263980302,56.9342308000,54.2923031111
549.0000000000,200.3604927268,62.5749054000,56.7710037000,0,1,597.1848319017,18.1175300000,56.6030570810,56.9521790000,54.2733847615
550.0000000000,200.3352011796,57.7545700000,56.8884964000,0,1,117.4809642211,11.7492700000,56.5797603578,56.7710037000,54.2550516388
551.0000000000,200.3098453702,61.3659592000,56.8864212000,0,1,480.9445929401,0.2075200000,56.5565132706,56.8884964000,54.2368132005
552.0000000000,200.2845661305,57.0837326000,56.9244614000,0,1,55.0416330102,3.8040200000,56.5333162699,56.8864212000,54.2188309818
553.0000000000,200.2590726987,60.2369919000,56.9422607000,0,1,372.6820482982,1.7799300000,56.5101714170,56.9244614000,54.2010165656
554.0000000000,200.2339132363,59.7375412000,56.9604950000,0,1,325.0461331497,1.8234300000,56.4870798685,56.9422607000,54.1833747780
555.0000000000,200.2083548978,58.2024000000,56.9781570000,0,1,173.8357182402,1.7662000000,56.4640428176,56.9604950000,54.1658945866
556.0000000000,200.1829757271,59.4947510000,56.8970413000,0,1,305.3689664712,8.1115700000,56.4410613353,56.9781570000,54.1481784375
557.0000000000,200.1257555531,59.5521469000,56.9843941000,0,1,313.4014393689,8.7352800000,56.4181325063,56.8970413000,54.1303998044
558.0000000000,200.1002267692,60.4663048000,56.8934250000,0,1,407.1049620708,9.0969100000,56.3952551793,56.9843941000,54.1123513188
559.0000000000,200.0820796629,60.0160370000,56.8911362000,0,1,364.3610859314,0.2288800000,56.3724261407,56.8934250000,54.0945114194
560.0000000000,200.0568742659,58.0042839000,56.8896980000,0,1,165.4636906526,0.1438200000,56.3496469935,56.8911362000,54.0767668706
561.0000000000,200.0310747772,59.9923096000,56.9671173000,0,1,366.5391407755,7.7419300000,56.3269181922,56.8896980000,54.0594246978
562.0000000000,200.0056480402,58.8068504000,57.0654144000,0,1,250.2607142699,9.8297100000,56.3042432573,56.9671173000,54.0425699865
563.0000000000,199.9797956254,60.5361366000,56.9538803000,0,1,425.4510075407,11.1534100000,56.2816265246,57.0654144000,54.0253438016
564.0000000000,199.9542881995,57.0324516000,56.9229889000,0,1,77.3387902637,3.0891400000,56.2590636974,56.9538803000,54.0080811885
565.0000000000,199.9283034345,61.1896553000,56.9309692000,0,1,495.3101427726,0.7980300000,56.2365538723,56.9229889000,53.9909315105
566.0000000000,199.9026161609,57.6762314000,56.9697800000,0,1,146.2133751343,3.8810800000,56.2140976487,56.9309692000,53.9740223517
567.0000000000,199.8766181571,59.3857460000,57.0376205000,0,1,319.4049104313,6.7840500000,56.1916968957,56.9697800000,53.9574627452
568.0000000000,199.8508802932,60.1014137000,56.8876915000,0,1,393.2059145818,14.9929000000,56.1693545542,57.0376205000,53.9403744979
569.0000000000,199.8248510826,59.4134407000,56.9161491000,0,1,326.6375946380,2.8457600000,56.1470647536,56.8876915000,53.9234785079
570.0000000000,199.8077872759,60.0000572000,57.0451126000,0,1,387.5228308838,12.8963500000,56.1248288912,56.9161491000,53.9073207666
571.0000000000,199.7817177046,57.9393196000,56.9842033000,0,1,183.6665790083,6.0909300000,56.1026538099,57.0451126000,53.8909814957
572.0000000000,199.7557993624,59.4111938000,56.9637413000,0,1,333.0656713225,2.0462000000,56.0805370868,56.9842033000,53.8746283973
573.0000000000,199.7297235280,57.1513786000,56.9225616000,0,1,109.2900600121,4.1179700000,56.0584779999,56.9637413000,53.8581755619
574.0000000000,199.7037572628,59.9661598000,56.9815712000,0,1,392.9684824501,5.9009600000,56.0364749755,56.9225616000,53.8420299036
575.0000000000,199.6777703492,59.3381844000,57.0002975000,0,1,332.3653875220,1.8726300000,56.0145305248,56.9815712000,53.8260249310
576.0000000000,199.6520071356,62.6803703000,57.1590347000,0,1,668.7724831158,15.8737200000,55.9926454688,57.0002975000,53.8107270399
577.0000000000,199.5949136624,58.1727829000,57.0386925000,0,1,220.1956615447,12.0342200000,55.9708262846,57.1590347000,53.7945021345
578.0000000000,199.5687744478,59.5452309000,57.0482483000,0,1,359.6167856947,0.9555800000,55.9490630431,57.0386925000,53.7783844336
579.0000000000,199.5427704267,62.4889717000,57.0872154000,0,1,656.1615443041,3.8967100000,55.9273562570,57.0482483000,53.7624933552
580.0000000000,199.5268898709,59.4048386000,57.0173264000,0,1,349.9130972059,6.9889000000,55.9057076279,57.0872154000,53.7465488605
581.0000000000,199.5005901670,60.1006050000,57.1063000000,0,1,421.6488959733,8.8973600000,55.8841160403,57.0173264000,53.7310241259
582.0000000000,199.4747318067,58.9960976000,57.0761719000,0,1,313.3512478877,3.0128100000,55.8625851211,57.1063000000,53.7154409428
583.0000000000,199.4488406489,60.1397324000,57.1554108000,0,1,429.8618720660,7.9238900000,55.8411136793,57.0761719000,53.7002404568
584.0000000000,199.4226067448,59.1743813000,57.2345848000,0,1,335.4676352886,7.9174000000,55.8197049471,57.1554108000,53.6854123069
585.0000000000,199.3967647916,60.7257576000,57.2341537000,0,1,492.7395579289,0.0431100000,55.7983620207,57.2345848000,53.6706373675
586.0000000000,199.3707585977,57.9895477000,57.1539574000,0,1,221.2462925821,8.0196300000,55.7770847742,57.2341537000,53.6555908081
587.0000000000,199.3448181348,58.0686722000,57.3126678000,0,1,231.2802365482,15.8710400000,55.7558698345,57.1539574000,53.6412403088
588.0000000000,199.3187676230,61.1118927000,57.3617630000,0,1,537.7169160739,4.9095200000,55.7347235393,57.3126678000,53.6271337809
589.0000000000,199.2929956159,61.5091362000,57.3014717000,0,1,579.5488558323,6.0291300000,55.7136476417,57.3617630000,53.6128317955
590.0000000000,199.2790715722,60.6227150000,57.3402023000,0,1,493.0075516785,3.8730600000,55.6926394832,57.3014717000,53.5989252500
591.0000000000,199.2533365097,57.6080666000,57.3892326000,0,1,193.6364259117,4.9030300000,55.6717023409,57.3402023000,53.5852604960
592.0000000000,199.2275696304,58.7210274000,57.4180069000,0,1,307.0189477566,2.8774300000,55.6508379224,57.3892326000,53.5717525513
593.0000000000,199.2021428104,59.4963799000,57.4871597000,0,1,386.6332831277,6.9152800000,55.6300470687,57.4180069000,53.5585678999
594.0000000000,199.1763845254,62.2604599000,57.6154633000,0,1,665.1127622965,12.8303600000,55.6093322770,57.4871597000,53.5459359390
595.0000000000,199.1507123038,60.7780952000,57.6947098000,0,1,518.9396886345,7.9246500000,55.5886983137,57.6154633000,53.5336537448
596.0000000000,199.1255851258,59.2651596000,57.8229561000,0,1,369.7011732034,12.8246300000,55.5681478680,57.6947098000,53.5219235682
597.0000000000,199.0754648652,57.8025589000,57.8622398000,0,1,225.4873275031,3.9283700000,55.5476856250,57.8229561000,53.5099810991
598.0000000000,199.0499937339,62.0481300000,57.8509560000,0,1,652.0821420290,1.1283800000,55.5273085797,57.8622398000,53.4980227577
599.0000000000,199.0249340534,63.3998947000,57.9396667000,0,1,789.2878978510,8.8710700000,55.5070157215,57.8509560000,53.4864586673
600.0000000000,199.0129137821,63.4677353000,58.0573845000,0,1,798.0925149052,11.7717800000,55.4868101509,57.9396667000,53.4756093512
601.0000000000,198.9880116358,63.0587578000,58.0761528000,0,1,759.2059657049,1.8768300000,55.4666981430,58.0573845000,53.4648595934
602.0000000000,198.9628885491,60.9081039000,58.2030830000,0,1,546.1424142545,12.6930200000,55.4466797575,58.0761528000,53.4546409691
603.0000000000,198.9381458480,61.6324120000,58.2015038000,0,1,620.5652630429,0.1579200000,55.4267593696,58.2030830000,53.4444352247
604.0000000000,198.9132388001,60.7841797000,58.1589165000,0,1,537.7243571878,4.2587300000,55.4069361281,58.2015038000,53.4340744534
605.0000000000,198.8886325611,61.4481583000,58.2860260000,0,1,606.0950788625,12.7109500000,55.3872075114,58.1589165000,53.4242497914
606.0000000000,198.8641827740,61.5637779000,58.3421745000,0,1,619.6199965824,5.6148500000,55.3675779342,58.2860260000,53.4146713267
607.0000000000,198.8396430966,63.0224152000,58.3294373000,0,1,767.4366331899,1.2737200000,55.3480488681,58.3421745000,53.4050570991
608.0000000000,198.8152218061,62.6103783000,58.4048882000,0,1,728.1759349589,7.5450900000,55.3286189504,58.3294373000,53.3957652341
609.0000000000,198.7908274531,61.7020340000,58.4511642000,0,1,639.2743586752,4.6276000000,55.3092904132,58.4048882000,53.3866748392
610.0000000000,198.7665707674,64.2220154000,58.4067078000,0,1,893.1951142493,4.4456400000,55.2900642575,58.4511642000,53.3774200699
611.0000000000,198.7518480076,62.4782333000,58.4525108000,0,1,720.7295484369,4.5803000000,55.2709378156,58.4067078000,53.3685192916
612.0000000000,198.7277213354,61.2901115000,58.6264038000,0,1,603.8197869609,17.3893000000,55.2519136304,58.4525108000,53.3603332158
613.0000000000,198.7035589851,58.3736649000,0.0000000000,0,0,314.0667073755,5862.6403800000,55.2329978262,58.6264038000,53.3234916732
614.0000000000,198.6795205642,63.9732132000,58.5770950000,0,1,875.9310435286,0.3720321268,55.2139027647,58.5733746787,53.3154643543
615.0000000000,198.6554608783,58.8609238000,58.6621857000,0,1,366.6005419390,8.5090700000,55.1949183806,58.5770950000,53.3077826813
616.0000000000,198.6315680863,63.1279907000,58.7362862000,0,1,795.1943676383,7.4100500000,55.1760470236,58.6621857000,53.3004011270
617.0000000000,198.5867573358,61.8215408000,58.7018852000,0,1,666.4250235348,3.4401000000,55.1572905647,58.7362862000,53.2925448642
618.0000000000,198.5628401609,61.5175934000,58.8452797000,0,1,637.8950292353,14.3394500000,55.1386431076,58.7018852000,53.2852737557
619.0000000000,198.5388617739,60.1416245000,58.8105392000,0,1,502.1515085872,3.4740500000,55.1201094141,58.8452797000,53.2778617604
620.0000000000,198.5149924438,63.9295578000,58.9732704000,0,1,882.7870862409,16.2731200000,55.1016869376,58.8105392000,53.2711088264
621.0000000000,198.4996929839,63.1289444000,58.9378471000,0,1,804.5563243521,3.5423300000,55.0833811565,58.9732704000,53.2643451447
622.0000000000,198.4758452261,62.7441406000,59.0004000000,0,1,767.8949803639,6.2552900000,55.0651907964,58.9378471000,53.2578283458
623.0000000000,198.4519388033,64.4946899000,59.1328964000,0,1,944.7572728144,13.2496400000,55.0471171719,59.0004000000,53.2518368465
624.0000000000,198.4280872773,59.5223160000,59.1748352000,0,1,449.3151631398,4.1938800000,55.0291643686,59.1328964000,53.2460003989
625.0000000000,198.4041472729,62.0861549000,59.1974564000,0,1,707.4822171095,2.2621200000,55.0113327289,59.1748352000,53.2402382078
626.0000000000,198.3802267946,61.9682655000,59.2884026000,0,1,697.4643716306,9.0946200000,54.9936217837,59.1974564000,53.2348255760
627.0000000000,198.3562000189,62.9027519000,59.3995399000,0,1,792.6718078382,11.1137300000,54.9760338216,59.2884026000,53.2298383948
628.0000000000,198.3321161848,61.1365662000,59.3505020000,0,1,617.7994332651,4.9037900000,54.9585718673,59.3995399000,53.2246252286
629.0000000000,198.3079353906,64.0238495000,59.4800148000,0,1,908.2617099039,12.9512800000,54.9412324010,59.3505020000,53.2199076553
630.0000000000,198.2836604938,65.6587677000,59.5683556000,0,1,1073.4748546495,8.8340800000,54.9240191535,59.4800148000,53.2155126527
631.0000000000,198.2716601612,62.6816826000,59.6965179000,0,1,777.4748511503,12.8162300000,54.9069340885,59.5683556000,53.2117934072
632.0000000000,198.2471464984,62.3518105000,59.7936096000,0,1,746.1827818316,9.7091700000,54.8899826817,59.6965179000,53.2084152649
633.0000000000,198.2224726137,63.4998093000,59.7821884000,0,1,862.6642292483,1.1421200000,54.8731670075,59.7936096000,53.2049346715
634.0000000000,198.1976788351,63.4269333000,60.0173492000,0,1,857.0448615843,23.5160800000,54.8564846842,59.7821884000,53.2023458634
635.0000000000,198.1727123754,62.2548637000,60.0747414000,0,1,741.4920404050,5.7392200000,54.8399432959,60.0173492000,53.1999192466
636.0000000000,198.1475845771,63.0834770000,60.2003899000,0,1,825.9933944544,12.5648500000,54.8235430555,60.0747414000,53.1979262852
637.0000000000,198.0989395604,61.5848503000,60.3169441000,0,1,677.7563412247,11.6554200000,54.8072868878,60.2003899000,53.1959503707
638.0000000000,198.0735250218,62.3537521000,60.4820137000,0,1,756.2578577418,16.5069600000,54.7911735226,60.3169441000,53.1945624283
639.0000000000,198.0479572909,64.9848709000,60.4797249000,0,1,1020.9663488362,0.2288800000,54.7752074116,60.4820137000,53.1930789692
640.0000000000,198.0222826879,63.3867264000,60.5753288000,0,1,862.7340272786,9.5603900000,54.7593861272,60.4797249000,53.1918950555
641.0000000000,197.9964457024,65.6010513000,60.5732040000,0,1,1085.7340083503,0.2124800000,54.7437112165,60.5753288000,53.1906113458
642.0000000000,197.9876954583,64.3303604000,60.5899620000,0,1,960.2180182210,1.6758000000,54.7281802178,60.5732040000,53.1895789744
643.0000000000,197.9615954673,66.5244000000,60.4894257000,0,1,1181.1605794644,10.0536300000,54.7127942054,60.5899620000,53.1880431622
644.0000000000,197.9353103181,62.0893517000,60.1803093000,0,0,739.1805005076,30.9116400000,54.6975466949,60.4894257000,53.1491291766
645.0000000000,197.9089240590,60.7919731000,59.9810295000,0,0,610.9910580260,43.4993234766,54.6820625197,60.4160227348,53.1104657454
646.0000000000,197.8823110536,62.4897041000,59.9288368000,0,0,782.3357548003,41.4130364872,54.6663465520,60.3429671649,53.0720433229
647.0000000000,197.8555981163,66.0661000000,59.9073601000,0,0,1141.5696480294,36.2897826452,54.6504035197,60.2702579265,53.0338550900
648.0000000000,197.8287384184,62.6118698000,59.8543930000,0,0,797.7631764591,34.3500898087,54.6342380354,60.1978938981,52.9958934278
649.0000000000,197.8017260423,62.8167534000,59.9412384000,0,1,819.8898810668,18.4635493384,54.6178545893,60.1258738934,52.9937633058
